loss,extent_loss,boundary_loss,distance_loss,extent_accuracy,extent_mean_io_u,boundary_accuracy,boundary_mean_io_u,distance_accuracy,distance_mean_io_u,val_loss,val_extent_loss,val_boundary_loss,val_distance_loss,val_extent_accuracy,val_extent_mean_io_u,val_boundary_accuracy,val_boundary_mean_io_u,val_distance_accuracy,val_distance_mean_io_u
3.0468029975891113,1.134487271308899,1.0429351329803467,0.8693804144859314,0.5333221554756165,0.25,0.7752429246902466,0.25,0.7671834826469421,0.34131842851638794,2.9289956092834473,1.0909987688064575,1.0217866897583008,0.8162094950675964,0.6049143075942993,0.25,0.8292744755744934,0.25,0.8706191182136536,0.3454214632511139
2.809072494506836,0.9978528022766113,1.0148985385894775,0.7963213324546814,0.6562674641609192,0.25,0.8059086799621582,0.25,0.8460314869880676,0.3399100601673126,2.879206895828247,1.0646836757659912,1.0164246559143066,0.798097550868988,0.6116858124732971,0.25,0.8292277455329895,0.25,0.871067225933075,0.3454214632511139
2.7548668384552,0.9735843539237976,1.0045831203460693,0.7766995429992676,0.6820414066314697,0.25,0.7570735216140747,0.25,0.8384854197502136,0.34099051356315613,2.8208916187286377,1.0486242771148682,0.9941844344139099,0.778083324432373,0.6133440732955933,0.25,0.8293156027793884,0.25,0.8716596961021423,0.3454214632511139
2.6837236881256104,0.9317392110824585,0.9878968000411987,0.7640873789787292,0.7024198770523071,0.25,0.7833026647567749,0.25,0.8557937145233154,0.33318406343460083,2.8052666187286377,1.0306881666183472,1.0053311586380005,0.7692480683326721,0.6347057819366455,0.25,0.8293220400810242,0.25,0.8714180588722229,0.3454214632511139
2.692227840423584,0.9319534301757812,0.9782763123512268,0.7819976210594177,0.7317614555358887,0.25,0.8221318125724792,0.25,0.8829851746559143,0.32449501752853394,2.784464120864868,1.007957100868225,1.014855980873108,0.7616500854492188,0.6628583073616028,0.25,0.829333484172821,0.25,0.8710911273956299,0.3454214632511139
